etapa,anos_series,tipo_associacao,componente,sigla,codigo,descricao,unidade_tematica,objeto_conhecimento,origem,escopo,fonte_documento,fonte_pagina
EF_AF,EF6|EF7,CURRICULAR,Arte,ARTE,MS.EF69AR00.n.09,"Pesquisar, conhecer a história mundial da dança, e seus diferentes estilos, transições de caráter ritualístico, folclórico, clássico, moderno, contemporâneo e outros, considerando as características da cultura folclórica e regional.",Dança,Contextos e práticas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,337
EF_AF,EF6|EF7,CURRICULAR,Arte,ARTE,MS.EF69AR24.s.27,"Reconhecer e apreciar artistas e grupos de teatro brasileiros e estrangeiros de diferentes épocas, investigando os modos de criação, produção, divulgação, circulação e organização da atuação profissional em teatro.",Teatro,Contextos e práticas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,342
EF_AF,EF6|EF7,CURRICULAR,Arte,ARTE,MS.EF69AR25.s.28,"Identificar e analisar diferentes estilos cênicos, contextualizando-os no tempo e no espaço de modo a aprimorar a capacidade de apreciação da estética teatral.",Teatro Unidades Temáticas,Contextos e práticas Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,342
EF_AF,EF6|EF7,CURRICULAR,Arte,ARTE,MS.EF69AR35.s.38,"Identificar e manipular diferentes tecnologias e recursos digitais para acessar, apreciar, produzir, registrar e compartilhar práticas e repertórios artísticos, de modo reflexivo, ético e responsável.",Artes integradas,Arte e tecnologia,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,345
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR00.n.16,"Discutir e desenvolver o senso crítico relativo às diferentes manifestações da dança existentes em diversos contextos, experimentando a prática colaborativa da dança individual e coletiva, vivenciando a sensação de pertencimento.",Dança,Processos de criação,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,339
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR00.s.21,"Pesquisar e identificar manifestações musicais de caráter regional tais como: grupos, artistas, compositores, intérpretes, corais e outros.",Música,Contextos e práticas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,340
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR01.s.01,"Pesquisar, apreciar e analisar formas distintas das artes visuais tradicionais e contemporâneas, em obras de artistas brasileiros e estrangeiros de diferentes épocas e em diferentes matrizes estéticas e culturais, de modo a ampliar a experiência com diferentes contextos e práticas artístico-visuais e cultivar a percepção, o imaginário, a capacidade de simbolizar e o repertório imagético.",Artes visuais Unidades Temáticas,Contextos e práticas Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,334
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR02.s.02,"Pesquisar e analisar diferentes estilos visuais, contextualizando-os no tempo e no espaço.",Artes visuais,Contextos e práticas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,335
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR03.s.03,"Analisar situações nas quais as linguagens das artes visuais se integram às linguagens audiovisuais (cinema, animações, vídeos etc.), gráficas (capas de livros, ilustrações de textos diversos etc.), cenográficas, coreográficas, musicais etc.",Artes visuais,Contextos e práticas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,335
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR04.s.04,"Analisar os elementos constitutivos das artes visuais (ponto, linha, forma, direção, cor, tom, escala, dimensão, espaço, movimento etc.) na apreciação de diferentes produções artísticas.",Artes visuais Unidades Temáticas,Elementos da linguagem Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,335
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR05.s.05,"Experimentar e analisar diferentes formas de expressão artística (desenho, pintura, colagem, quadrinhos, dobradura, escultura, modelagem, instalação, vídeo, fotografia, performance etc.).",Artes visuais,Materialidades,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,336
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR06.s.06,"Desenvolver processos de criação em artes visuais, com base em temas ou interesses artísticos, de modo individual, coletivo e colaborativo, fazendo uso de materiais, instrumentos e recursos convencionais, alternativos e digitais.",Artes visuais,Processos de criação,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,336
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR07.s.07,"Dialogar com princípios conceituais, proposições temáticas, repertórios imagéticos e processos de criação nas suas produções visuais.",Artes visuais,Processos de criação,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,336
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR08.s.08,"Diferenciar as categorias de artista, artesão, produtor cultural, curador, designer, entre outras, estabelecendo relações entre os profissionais do sistema das artes visuais.",Artes visuais Unidades Temáticas,Sistemas da linguagem Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,336
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR09.s.10,"Pesquisar e analisar diferentes formas de expressão, representação e encenação da dança, reconhecendo e apreciando composições de dança de artistas e grupos brasileiros e estrangeiros de diferentes épocas.",Dança,Contextos e práticas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,337
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR10.s.11,"Explorar elementos constitutivos do movimento cotidiano e do movimento dançado, abordando, criticamente, o desenvolvimento das formas da dança em sua história tradicional e contemporânea.",Dança,Elementos da linguagem,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,337
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR11.s.12,"Experimentar e analisar os fatores de movimento (tempo, peso, fluência e espaço) como elementos que, combinados, geram as ações corporais e o movimento dançado.",Dança Unidades Temáticas,Elementos da linguagem Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,337
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR12.s.13,Investigar e experimentar procedimentos de improvisação e criação do movimento como fonte para a construção de vocabulários e repertórios próprios.,Dança,Processos de criação,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,338
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR13.s.14,"Investigar brincadeiras, jogos, danças coletivas e outras práticas de dança de diferentes matrizes estéticas e culturais como referência para a criação e a composição de danças autorais, individualmente e em grupo.",Dança,Processos de criação,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,338
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR14.s.15,"Analisar e experimentar diferentes elementos (figurino, iluminação, cenário, trilha sonora etc.) e espaços (convencionais e não convencionais) para composição cênica e apresentação coreográfica.",Dança Unidades Temáticas,Processos de criação Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,338
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR15.s.17,"Discutir as experiências pessoais e coletivas em dança vivenciadas na escola e em outros contextos, problematizando estereótipos e preconceitos.",Dança,Processos de criação,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,339
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR16.s.18,"Analisar criticamente, por meio da apreciação musical, usos e funções da música em seus contextos de produção e circulação, relacionando as práticas musicais às diferentes dimensões da vida social, cultural, política, histórica, econômica, estética e ética",Música Unidades Temáticas,Contextos e práticas Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,339
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR17.s.19,"Explorar e analisar, criticamente, diferentes meios e equipamentos culturais de circulação da música e do conhecimento musical.",Música,Contextos e práticas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,340
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR18.s.20,Reconhecer e apreciar o papel de músicos e grupos de música brasileiros e estrangeiros que contribuíram para o desenvolvimento de formas e gêneros musicais.,Música,Contextos e práticas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,340
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR19.s.22,"Identificar e analisar diferentes estilos musicais, contextualizando-os no tempo e no espaço, de modo a aprimorar a capacidade de apreciação da estética musical.",Música,Contextos e práticas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,340
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR20.s.23,"Explorar e analisar elementos constitutivos da música (altura, intensidade, timbre, melodia, ritmo etc.), por meio de recursos tecnológicos (games e plataformas digitais), jogos, canções e práticas diversas de composição/criação, execução e apreciação musicais.",Música Unidades Temáticas,Elementos da linguagem Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,340
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR21.s.24,"Explorar e analisar fontes e materiais sonoros em práticas de composição/criação, execução e apreciação musical, reconhecendo timbres e características de instrumentos musicais diversos.",Música,Materialidades,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,341
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR22.s.25,"Explorar e identificar diferentes formas de registro musical (notação musical tradicional, partituras criativas e procedimentos da música contemporânea), bem como procedimentos e técnicas de registro em áudio e audiovisual.",Música,Notação e registro musical,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,341
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR23.s.26,"Explorar e criar improvisações, composições, arranjos, jingles, trilhas sonoras, entre outros, utilizando vozes, sons corporais e/ou instrumentos acústicos ou eletrônicos, convencionais ou não convencionais, expressando ideias musicais de maneira individual, coletiva e colaborativa.",Música Unidades Temáticas,Processos de criação Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,341
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR26.s.29,"Explorar diferentes elementos envolvidos na composição dos acontecimentos cênicos (figurinos, adereços, cenário, iluminação e sonoplastia) e reconhecer seus vocabulários.",Teatro,Elementos da linguagem,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,343
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR27.s.30,"Pesquisar e criar formas de dramaturgias e espaços cênicos para o acontecimento teatral, em diálogo com o teatro contemporâneo.",Teatro,Processos de criação,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,343
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR28.s.31,Investigar e experimentar diferentes funções teatrais e discutir os limites e desafios do trabalho artístico coletivo e colaborativo.,Teatro,Processos de criação,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,343
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR29.s.32,Experimentar a gestualidade e as construções corporais e vocais de maneira imaginativa na improvisação teatral e no jogo cênico.,Teatro,Processos de criação,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,343
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR30.s.33,"Compor improvisações e acontecimentos cênicos com base em textos dramáticos ou outros estímulos (música, imagens, objetos etc.), caracterizando personagens (com figurinos e adereços), cenário, iluminação e sonoplastia e considerando a relação com o espectador.",Teatro Unidades Temáticas,Processos de criação Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,343
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR31.s.34,"Relacionar as práticas artísticas às diferentes dimensões da vida social, cultural, política, histórica, econômica, estética e ética.",Artes integradas,Contextos e práticas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,344
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR32.s.35,"Analisar e explorar, em projetos temáticos, as relações processuais entre diversas linguagens artísticas.",Artes integradas,Processos de criação,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,344
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR33.s.36,"Analisar aspectos históricos, sociais e políticos da produção artística, problematizando as narrativas eurocêntricas e as diversas categorizações da arte (arte, artesanato, folclore, design etc.).",Artes integradas,Matrizes estéticas e culturais,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,344
EF_AF,EF6|EF7|EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR34.s.37,"Analisar e valorizar o patrimônio cultural, material e imaterial, de culturas diversas, em especial a brasileira, incluindo suas matrizes indígenas, africanas e europeias, de diferentes épocas, e favorecendo a construção de vocabulário e repertório relativos às diferentes linguagens artísticas.",Artes integradas Unidades Temáticas,Patrimônio cultural Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,344
EF_AF,EF8|EF9,CURRICULAR,Arte,ARTE,MS. EF69AR24.s.27,"Reconhecer e apreciar artistas e grupos de teatro brasileiros e estrangeiros de diferentes épocas, investigando os modos de criação, produção, divulgação, circulação e organização da atuação profissional em teatro.",Teatro,Contextos e práticas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,352
EF_AF,EF8|EF9,CURRICULAR,Arte,ARTE,MS. EF69AR25.s.28,"Identificar e analisar diferentes estilos cênicos, contextualizando-os no tempo e no espaço de modo a aprimorar a capacidade de apreciação da estética teatral.",Teatro,Contextos e práticas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,352
EF_AF,EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR00.n.09,"Pesquisar, conhecer a história mundial da dança, e seus diferentes estilos, e transições de caráter ritualístico, folclórico, clássico, moderno, contemporâneo e outros, considerando as características da cultura folclórica e regional.",Dança,Contextos e práticas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,347
EF_AF,EF8|EF9,CURRICULAR,Arte,ARTE,MS.EF69AR35.s.38,"Identificar e manipular diferentes tecnologias e recursos digitais para acessar, apreciar, produzir, registrar e compartilhar práticas e repertórios artísticos, de modo reflexivo, ético e responsável. “Educação Física é a arte por meio desenvolvimento renovando-se de com a própria realização atividade escolar. Segundo (PCNs), as Diretrizes a Educação Física tem como corporal de movimento, a para a construção de saberes necessárias à consolidação e com as transformações como um profissional espaço de grande expressão pois ele apresenta, saúde e bem-estar a identificação das práticas Física tem a responsabilidade de conhecimento e as competências gerais da BNCC e curricular que pertence à à cultura corporal dessa área, tais como: a organização interna das linguagens e o modo que as práticas corporais limitadas à reprodução curricular Educação e aprendizagem os seguintes de Aventura. Além atividades que atendam e motoras, bem como integral do estudante, curriculares, dispõe-se elo entre as vivências das do Estado e as particularidades e em articulação com para assegurar desenvolver autonomia, de Educação Física cultura corporal de movimento para resolver desafios corporais, além de se envolver as relações entre a realização no contexto das atividades de padrões de desempenho, modelos disseminados na dos preconceitos, em relação às práticas os sentidos e os significados sujeitos que delas participam. como elementos de forma autônoma, as redes de sociabilidade corporais como direito no contexto comunitário. e criar diferentes corporais de aventura, Objetos de Conhecimento,","Artes integradas Unidades Temáticas 8.3.4 Educação A aprendizagem (LDB), os Parâmetros Nacional Comum apropriação e utilização às práticas corporais aos estudantes experiências crítico, conectado questões sociais, Nesse processo, mídias tecnológicas curricular Educação as práticas corporais qualidade de vida, desvinculados do O documento que as unidades temáticas, em consonância curricular. A Educação Física é um instrumento objetivos comuns linguagens, o conhecimento de enraizamento humanas. Nesse produção, não devendo, Em conformidade do Sul traz como Ginásticas, Danças, corpo, com o objetivo hábitos alimentares, corpos no espaço. Diante do compromisso de MS, aliado aos desse indivíduo, produção, observando Portanto, considerando dinâmicas, diversificadas conjunto de conhecimentos e participação de 8.3.4.1 Competências (2017): 1. Compreender da vida 2. Planejar aprendizagem cultural 3. Refletir, de saúde/doença, 4. Identificar analisando, preconceituosas. 5. Identificar posicionamentos 6. Interpretar corporais, 7. Reconhecer povos e 8. Usufruir contextos 9. Reconhecer alternativas 10. Experimentar, esportes, protagonismo. 8.3.4.2 Unidades Didáticas","Arte e tecnologia Objetos de Conhecimento Física é o foco central da Curriculares Nacionais Curricular (BNCC), da cultura que contribuam e vivências com as mídias digitais inclusivas e socioemocionais. o professor caracteriza-se já ocupam um Física não é diferente, que proporcionarão possibilitando-lhe consumismo. norteia a Educação as dimensões com as dez competências é um componente que integra o estudante aos demais componentes sobre sociocultural das diferentes sentido, entende-se portanto, serem com a BNCC, o componente unidade de estudo Lutas, Práticas Corporais de desenvolver capacidades físicas com a formação demais componentes promovendo um as realidades esses pressupostos e pluridimensionais, que permitam forma ética na sociedade. Específicas a origem da coletiva e individual. e empregar estratégias das práticas nesse campo. criticamente, sobre inclusive a multiplicidade criticamente, os as formas de produção discriminatórios e recriar os valores, bem como aos as práticas corporais grupos. das práticas corporais, de lazer, ampliar o acesso às práticas para sua realização desfrutar, apreciar lutas e práticas Temáticas,",CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,354
EF_AF,EF6,CURRICULAR,Ciências,CIE,MS.EF06CI01.s.01,"Classificar como homogênea ou heterogênea a mistura de dois ou mais materiais (água e sal, água e óleo, água e areia, etc).",Matéria e energia,Misturas homogêneas e heterogêneas Separação de materiais Materiais sintéticos Transformações químicas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,621
EF_AF,EF6,CURRICULAR,Ciências,CIE,MS.EF06CI02.s.02,"Identificar evidências de transformações químicas a partir do resultado de misturas de materiais que originam produtos diferentes dos que foram misturados (misturas de ingredientes para fazer um bolo, mistura de vinagre com bicarbonato de sódio, etc.).",Matéria e energia,Misturas homogêneas e heterogêneas Separação de materiais Materiais sintéticos Transformações químicas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,621
EF_AF,EF6,CURRICULAR,Ciências,CIE,MS.EF06CI03.s.03,"Selecionar métodos mais adequados para a separação de diferentes sistemas heterogêneos a partir da identificação de processos de separação de materiais (como a produção de sal de cozinha, a destilação de petróleo, entre outros).",Matéria e energia,Misturas homogêneas e heterogêneas Separação de materiais Materiais sintéticos Transformações químicas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,621
EF_AF,EF6,CURRICULAR,Ciências,CIE,MS.EF06CI04.s.04,"Associar a produção de medicamentos e outros materiais sintéticos ao desenvolvimento científico e tecnológico, reconhecendo benefícios e avaliando impactos socioambientais.",Matéria e energia Unidades Temáticas,Misturas homogêneas e heterogêneas Separação de materiais Materiais sintéticos Transformações químicas Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,621
EF_AF,EF6,CURRICULAR,Ciências,CIE,MS.EF06CI05.s.05,Explicar a organização básica das células e seu papel como unidade estrutural e funcional dos seres vivos.,Vida e evolução,Célula como unidade da vida Interação entre os sistemas locomotor e nervoso Lentes corretivas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,622
EF_AF,EF6,CURRICULAR,Ciências,CIE,MS.EF06CI06.s.06,"Concluir, com base na análise de ilustrações e/ou modelos (físicos ou digitais), que os organismos são um complexo arranjo de sistemas com diferentes níveis de organização.",Vida e evolução,Célula como unidade da vida Interação entre os sistemas locomotor e nervoso Lentes corretivas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,622
EF_AF,EF6,CURRICULAR,Ciências,CIE,MS.EF06CI07.s.07,"Justificar o papel do sistema nervoso na coordenação das ações motoras e sensoriais do corpo, com base na análise de suas estruturas básicas e respectivas funções.",Vida e evolução Unidades Temáticas,Célula como unidade da vida Interação entre os sistemas locomotor e nervoso Lentes corretivas Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,622
EF_AF,EF6,CURRICULAR,Ciências,CIE,MS.EF06CI08.s.08,"Explicar a importância da visão (captação e interpretação das imagens) na interação do organismo com o meio e, com base no funcionamento do olho humano, selecionar lentes adequadas para a correção de diferentes defeitos da visão.",Vida e evolução,Célula como unidade da vida Interação entre os sistemas locomotor e nervoso Lentes corretivas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,623
EF_AF,EF6,CURRICULAR,Ciências,CIE,MS.EF06CI09.s.09,"Deduzir que a estrutura, a sustentação e a movimentação dos animais resultam da interação entre os sistemas muscular, ósseo e nervoso.",Vida e evolução,Célula como unidade da vida Interação entre os sistemas locomotor e nervoso Lentes corretivas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,623
EF_AF,EF6,CURRICULAR,Ciências,CIE,MS.EF06CI10.s.10,Explicar como o funcionamento do sistema nervoso pode ser afetado por substâncias psicoativas.,Vida e evolução Unidades Temáticas,Célula como unidade da vida Interação entre os sistemas locomotor e nervoso Lentes corretivas Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,623
EF_AF,EF6,CURRICULAR,Ciências,CIE,MS.EF06CI11.s.11,Identificar as diferentes camadas que estruturam o planeta Terra (da estrutura interna à atmosfera) e suas principais características.,Terra e Universo,"Forma, estrutura e movimentos da Terra",CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,624
EF_AF,EF6,CURRICULAR,Ciências,CIE,MS.EF06CI12.s.12,"Identificar diferentes tipos de rocha, relacionando a formação de fósseis a rochas sedimentares em diferentes períodos geológicos.",Terra e Universo,"Forma, estrutura e movimentos da Terra",CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,624
EF_AF,EF6,CURRICULAR,Ciências,CIE,MS.EF06CI13.s.13,Selecionar argumentos e evidências que demonstrem a esfericidade da Terra.,Terra e Universo Unidades Temáticas,"Forma, estrutura e movimentos da Terra Objetos de Conhecimento",CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,624
EF_AF,EF6,CURRICULAR,Ciências,CIE,MS.EF06CI14.s.14,"Inferir que as mudanças na sombra de uma vara (gnômon) ao longo do dia em diferentes períodos do ano são uma evidência dos movimentos relativos entre a Terra e o Sol, que podem ser explicados por meio dos movimentos de rotação e translação da Terra e da inclinação de seu eixo de rotação em relação ao plano de sua órbita em torno do Sol.",Terra e Universo,"Forma, estrutura e movimentos da Terra",CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,625
EF_AF,EF7,CURRICULAR,Ciências,CIE,MS.EF07CI01.s.01,"Discutir a aplicação, ao longo da história, das máquinas simples e propor soluções e invenções para a realização de tarefas mecânicas cotidianas.",Matéria e energia Unidades Temáticas,Máquinas simples Formas de propagação do calor Equilíbrio termodinâmico e vida na Terra História dos combustíveis e das máquinas térmicas Objetos de Conhecimento,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,625
EF_AF,EF7,CURRICULAR,Ciências,CIE,MS.EF07CI02.s.02,"Diferenciar temperatura, calor e sensação térmica nas diferentes situações de equilíbrio termodinâmico cotidianas.",Matéria e energia,Máquinas simples Formas de propagação do calor Equilíbrio termodinâmico e vida na Terra História dos combustíveis e das máquinas térmicas,CURRICULO_REFERENCIA_MS_EF_V1_10,CURRICULO_COMPLETO,CURRICULO_REFERENCIA_MS_EF_V1_10,626
